,Center Name,Center ID,District,District ID,PIN Code,State,Paid/Free,Minimum Age,Vaccine,Dose Capacity,Predicted Time Range,25-May,26-May,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,03-Jun,04-Jun,05-Jun,06-Jun,07-Jun,08-Jun,09-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,01-Jul,02-Jul,03-Jul,04-Jul,05-Jul,06-Jul,07-Jul,08-Jul,09-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,01-Aug,02-Aug,03-Aug,04-Aug,05-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,01-Sep,02-Sep,03-Sep,04-Sep,05-Sep,06-Sep,07-Sep,08-Sep,09-Sep,10-Sep,11-Sep,12-Sep,13-Sep,14-Sep,15-Sep,16-Sep,17-Sep,18-Sep,19-Sep,20-Sep,21-Sep,22-Sep,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,01-Oct,02-Oct,03-Oct,04-Oct,05-Oct,06-Oct,07-Oct,08-Oct,09-Oct,10-Oct,11-Oct,12-Oct,13-Oct,14-Oct,15-Oct,16-Oct,17-Oct,18-Oct,19-Oct,20-Oct,21-Oct,22-Oct,23-Oct,24-Oct,25-Oct,26-Oct,27-Oct,28-Oct,29-Oct,30-Oct,31-Oct
1997,SC AMRAPUR,630723,Rajkot,173,360055,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,09-Jun 16-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Sc Anida (B),367370,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 16-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,SC Modhuka,634202,Rajkot,173,360055,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,09-Jun 16-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,PHC-BHIMORA,602524,Rajkot,173,360490,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Nagarpipliya,366916,Rajkot,173,360035,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,11-Jun 17-14,,13-Jun 16-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,H R GARDI HIGH SCHOOL BHADLA,367579,Rajkot,173,360025,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Hwc Dodiyada,435715,Rajkot,173,364490,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Kumar Shala Mevasa,736477,Rajkot,173,360370,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Patel Samaj Dadvi,736563,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Kheradi,367189,Rajkot,173,360002,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Kanya Vinay Mandir Jasdan,652411,Rajkot,173,360050,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,09-Jun 17-13,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,J H ADATIYA SCHOOL DEVKI GALOL,629591,Rajkot,173,360370,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,PRIMARY SCHOOL VAJDIVAD,367753,Rajkot,173,360021,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,PRIMARY SCHOOL SANALA,641544,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 17-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,BALDHA SAMAJ JMK-2,669656,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,09-Jun 17-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Primary School Trakuda,609804,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 16-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,GRAM PANCHAYAT Jangvad,435701,Rajkot,173,360040,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pal Sub Centre,366895,Rajkot,173,360005,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,DEVGAM PRATHMIK SCHOOL,644813,Rajkot,173,360021,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Jamdadar Patel Samaj,367048,Rajkot,173,360452,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PHC BHADLI,435656,Rajkot,173,360055,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Navagam SC-3/HWC,367349,Rajkot,173,360003,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Khamta SC,366827,Rajkot,173,360110,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,CHANDLI PRATHMIK SCHOOL,366917,Rajkot,173,360035,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,TORANIYA PRATHAMIK SHALA,578199,Rajkot,173,360360,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,11-Jun 17-07,,13-Jun 17-11,14-Jun 18-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sc Jasapar,435707,Rajkot,173,360040,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Patel Samaj Mota Gundala,629582,Rajkot,173,360370,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,BAGHI PRIMARY SCHOOL,555507,Rajkot,173,360110,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,PHC CHHASIYA,585926,Rajkot,173,360055,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Thordi Tateshvar Mandir,738702,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,PRIMARY SCHOOL JASHAPAR,557602,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,10-Jun 17-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,Ravi Techonoforge,738937,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 18-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,TIRTH AGRO TECHNOLOGY PVT LTD,738970,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 18-55,11-Jun 17-43,,13-Jun 17-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,HADAMTALA INDSTRIAL ASSOC,738985,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 19-00,11-Jun 17-43,,13-Jun 17-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,SYNOVA GEARS PVT LTD,738995,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 19-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,SHINING ENGINEERS PVT LTD,739006,Rajkot,173,360024,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 19-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,PELICAN BATHWARE PVT LTD,739027,Rajkot,173,360024,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,10-Jun 19-28,11-Jun 17-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,SC Navagam,368464,Rajkot,173,360320,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 16-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,New Masjid Gondal,740353,Rajkot,173,360311,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 16-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Taraghadi Primary School,366878,Rajkot,173,360110,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,MOTA KHIJADIYA PRIMARY SCHOOL,555659,Rajkot,173,360110,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Amrapur Phc,600943,Rajkot,173,360055,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Primary School Lunagara,739860,Rajkot,173,360370,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Parapipaliya,367618,Rajkot,173,360006,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,Rampar Primary School,740086,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,Pardi-3 Sub Centre,366894,Rajkot,173,360024,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Phc Navi Mengani,367104,Rajkot,173,360070,Gujarat,Free,18,COVISHIELD,300,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,PATHIKASHRAM JMK-3,648515,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Vagudad Vilage Grampanchayat,366913,Rajkot,173,360021,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,Baradiya PRIMARY SCHOOL,367046,Rajkot,173,360452,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,11-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,SC SODVADAR,629607,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,11-Jun 17-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,BALAJI WAFERS PVT LTD,740645,Rajkot,173,360021,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,11-Jun 17-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,Shrinathgadh (PriSchool Old),367850,Rajkot,173,360330,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,12-Jun 18-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,MOTA RAMPAR PRIMARY SCHOOL,555556,Rajkot,173,360110,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,,12-Jun 18-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Dumiyani,366947,Rajkot,173,360440,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,12-Jun 18-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,DECORA BHAVAN METODA GIDC,741369,Rajkot,173,360021,Gujarat,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,,,12-Jun 18-14,13-Jun 16-56,14-Jun 18-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,SC ROGHEL,636082,Rajkot,173,360405,Gujarat,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,12-Jun 18-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
